merchant_id,Risk_Score,Total_Trans
16298,0.3333333333333333,1
16231,0.3333333333333333,1
18044,0.3333333333333333,1
18137,0.3333333333333333,1
18149,0.3333333333333333,1
18236,0.3333333333333333,1
19444,0.3333333333333333,1
19378,0.3333333333333333,1
19376,0.3333333333333333,1
19223,0.3333333333333333,1
18980,0.3333333333333333,1
18906,0.3333333333333333,1
18892,0.3333333333333333,1
18848,0.3333333333333333,1
18795,0.3333333333333333,1
18493,0.3333333333333333,1
18455,0.3333333333333333,1
18428,0.3333333333333333,1
18415,0.3333333333333333,1
18390,0.3333333333333333,1
18381,0.3333333333333333,1
18276,0.3333333333333333,1
18244,0.3333333333333333,1
16221,0.3333333333333333,1
16146,0.3333333333333333,1
16136,0.3333333333333333,1
14769,0.3333333333333333,1
14686,0.3333333333333333,1
14582,0.3333333333333333,1
14578,0.3333333333333333,1
14518,0.3333333333333333,1
14508,0.3333333333333333,1
14487,0.3333333333333333,1
14326,0.3333333333333333,1
14267,0.3333333333333333,1
14023,0.3333333333333333,1
13928,0.3333333333333333,1
13852,0.3333333333333333,1
13766,0.3333333333333333,1
13711,0.3333333333333333,1
13540,0.3333333333333333,1
13474,0.3333333333333333,1
13453,0.3333333333333333,1
13436,0.3333333333333333,1
14744,0.3333333333333333,1
14939,0.3333333333333333,1
16069,0.3333333333333333,1
15014,0.3333333333333333,1
15944,0.3333333333333333,1
15872,0.3333333333333333,1
15778,0.3333333333333333,1
15718,0.3333333333333333,1
15676,0.3333333333333333,1
15576,0.3333333333333333,1
15572,0.3333333333333333,1
15506,0.3333333333333333,1
15503,0.3333333333333333,1
15333,0.3333333333333333,1
15315,0.3333333333333333,1
15275,0.3333333333333333,1
15227,0.3333333333333333,1
15187,0.3333333333333333,1
15114,0.3333333333333333,1
15030,0.3333333333333333,1
15017,0.3333333333333333,1
19528,0.3333333333333333,1
19656,0.3333333333333333,1
26576,0.3333333333333333,1
24092,0.3333333333333333,1
24954,0.3333333333333333,1
24902,0.3333333333333333,1
24812,0.3333333333333333,1
24688,0.3333333333333333,1
24487,0.3333333333333333,1
24427,0.3333333333333333,1
24335,0.3333333333333333,1
24094,0.3333333333333333,1
23744,0.3333333333333333,1
42230,0.3333333333333333,1
23694,0.3333333333333333,1
23582,0.3333333333333333,1
23459,0.3333333333333333,1
23457,0.3333333333333333,1
23451,0.3333333333333333,1
23401,0.3333333333333333,1
23327,0.3333333333333333,1
23256,0.3333333333333333,1
25035,0.3333333333333333,1
25083,0.3333333333333333,1
25103,0.3333333333333333,1
25149,0.3333333333333333,1
26403,0.3333333333333333,1
26361,0.3333333333333333,1
26306,0.3333333333333333,1
26247,0.3333333333333333,1
26130,0.3333333333333333,1
26086,0.3333333333333333,1
26077,0.3333333333333333,1
25978,0.3333333333333333,1
25844,0.3333333333333333,1
25807,0.3333333333333333,1
25732,0.3333333333333333,1
25653,0.3333333333333333,1
25632,0.3333333333333333,1
25580,0.3333333333333333,1
25373,0.3333333333333333,1
25361,0.3333333333333333,1
25271,0.3333333333333333,1
23243,0.3333333333333333,1
23159,0.3333333333333333,1
22995,0.3333333333333333,1
21531,0.3333333333333333,1
21368,0.3333333333333333,1
21223,0.3333333333333333,1
21156,0.3333333333333333,1
21036,0.3333333333333333,1
21034,0.3333333333333333,1
20959,0.3333333333333333,1
20953,0.3333333333333333,1
20917,0.3333333333333333,1
20912,0.3333333333333333,1
20498,0.3333333333333333,1
20416,0.3333333333333333,1
20376,0.3333333333333333,1
20302,0.3333333333333333,1
20263,0.3333333333333333,1
20198,0.3333333333333333,1
20046,0.3333333333333333,1
19812,0.3333333333333333,1
21387,0.3333333333333333,1
21549,0.3333333333333333,1
22986,0.3333333333333333,1
21560,0.3333333333333333,1
22921,0.3333333333333333,1
22905,0.3333333333333333,1
22855,0.3333333333333333,1
22777,0.3333333333333333,1
22712,0.3333333333333333,1
22700,0.3333333333333333,1
22552,0.3333333333333333,1
22484,0.3333333333333333,1
22415,0.3333333333333333,1
22385,0.3333333333333333,1
22244,0.3333333333333333,1
22142,0.3333333333333333,1
22011,0.3333333333333333,1
21945,0.3333333333333333,1
21796,0.3333333333333333,1
21769,0.3333333333333333,1
21761,0.3333333333333333,1
13389,0.3333333333333333,1
13314,0.3333333333333333,1
13239,0.3333333333333333,1
4927,0.3333333333333333,1
5310,0.3333333333333333,1
5285,0.3333333333333333,1
5236,0.3333333333333333,1
5197,0.3333333333333333,1
5142,0.3333333333333333,1
5066,0.3333333333333333,1
5015,0.3333333333333333,1
4976,0.3333333333333333,1
4880,0.3333333333333333,1
13077,0.3333333333333333,1
4869,0.3333333333333333,1
4779,0.3333333333333333,1
4757,0.3333333333333333,1
4741,0.3333333333333333,1
4681,0.3333333333333333,1
4621,0.3333333333333333,1
4477,0.3333333333333333,1
4282,0.3333333333333333,1
5357,0.3333333333333333,1
5364,0.3333333333333333,1
5388,0.3333333333333333,1
5404,0.3333333333333333,4
6674,0.3333333333333333,1
6613,0.3333333333333333,1
6596,0.3333333333333333,1
6475,0.3333333333333333,1
6317,0.3333333333333333,1
6293,0.3333333333333333,1
6280,0.3333333333333333,1
6189,0.3333333333333333,1
6048,0.3333333333333333,1
6035,0.3333333333333333,1
5963,0.3333333333333333,1
5907,0.3333333333333333,1
5859,0.3333333333333333,1
5809,0.3333333333333333,1
5709,0.3333333333333333,1
5636,0.3333333333333333,1
5576,0.3333333333333333,1
4148,0.3333333333333333,1
4138,0.3333333333333333,1
4131,0.3333333333333333,1
2176,0.3333333333333333,1
2092,0.3333333333333333,1
2066,0.3333333333333333,1
2054,0.3333333333333333,1
1954,0.3333333333333333,1
1953,0.3333333333333333,1
1890,0.3333333333333333,1
1746,0.3333333333333333,1
1613,0.3333333333333333,1
1535,0.3333333333333333,1
1466,0.3333333333333333,1
1084,0.3333333333333333,1
924,0.3333333333333333,1
896,0.3333333333333333,1
696,0.3333333333333333,1
656,0.3333333333333333,1
388,0.3333333333333333,1
65,0.3333333333333333,1
2126,0.3333333333333333,1
2275,0.3333333333333333,1
4111,0.3333333333333333,1
2311,0.3333333333333333,1
3972,0.3333333333333333,1
3822,0.3333333333333333,1
3788,0.3333333333333333,1
3787,0.3333333333333333,1
3779,0.3333333333333333,1
3736,0.3333333333333333,1
3643,0.3333333333333333,1
3617,0.3333333333333333,1
3597,0.3333333333333333,1
3430,0.3333333333333333,1
3057,0.3333333333333333,1
3028,0.3333333333333333,1
2962,0.3333333333333333,1
2895,0.3333333333333333,1
2800,0.3333333333333333,1
2538,0.3333333333333333,1
2436,0.3333333333333333,1
6756,0.3333333333333333,1
6834,0.3333333333333333,1
6984,0.3333333333333333,1
11883,0.3333333333333333,1
11580,0.3333333333333333,1
11506,0.3333333333333333,1
11471,0.3333333333333333,1
11265,0.3333333333333333,1
11210,0.3333333333333333,1
11043,0.3333333333333333,1
11021,0.3333333333333333,1
10940,0.3333333333333333,1
10936,0.3333333333333333,1
10703,0.3333333333333333,1
10697,0.3333333333333333,1
10292,0.3333333333333333,1
10261,0.3333333333333333,1
10219,0.3333333333333333,1
10016,0.3333333333333333,1
10002,0.3333333333333333,1
9978,0.3333333333333333,1
11858,0.3333333333333333,1
11962,0.3333333333333333,1
9649,0.3333333333333333,1
12010,0.3333333333333333,1
13052,0.3333333333333333,1
13029,0.3333333333333333,1
13019,0.3333333333333333,1
12988,0.3333333333333333,1
12942,0.3333333333333333,1
12878,0.3333333333333333,1
12729,0.3333333333333333,1
12644,0.3333333333333333,1
12557,0.3333333333333333,1
12555,0.3333333333333333,1
12383,0.3333333333333333,1
12339,0.3333333333333333,1
12299,0.3333333333333333,1
12274,0.3333333333333333,1
12247,0.3333333333333333,1
12197,0.3333333333333333,1
12125,0.3333333333333333,1
9956,0.3333333333333333,1
9634,0.3333333333333333,1
7147,0.3333333333333333,1
8377,0.3333333333333333,1
8284,0.3333333333333333,1
8246,0.3333333333333333,1
8111,0.3333333333333333,1
7960,0.3333333333333333,1
7956,0.3333333333333333,1
7954,0.3333333333333333,1
7899,0.3333333333333333,1
7889,0.3333333333333333,1
7609,0.3333333333333333,1
7569,0.3333333333333333,1
7519,0.3333333333333333,1
7478,0.3333333333333333,1
7313,0.3333333333333333,1
7285,0.3333333333333333,1
7264,0.3333333333333333,1
7217,0.3333333333333333,1
7205,0.3333333333333333,1
8358,0.3333333333333333,1
8466,0.3333333333333333,1
9626,0.3333333333333333,1
8487,0.3333333333333333,1
9603,0.3333333333333333,1
9595,0.3333333333333333,1
9550,0.3333333333333333,1
9507,0.3333333333333333,1
9456,0.3333333333333333,1
9423,0.3333333333333333,1
9397,0.3333333333333333,1
9329,0.3333333333333333,1
9319,0.3333333333333333,1
9313,0.3333333333333333,1
9309,0.3333333333333333,1
9244,0.3333333333333333,1
9222,0.3333333333333333,1
9008,0.3333333333333333,1
8909,0.3333333333333333,1
8695,0.3333333333333333,1
8576,0.3333333333333333,1
26502,0.3333333333333333,1
19737,0.3333333333333333,1
35530,0.3333333333333333,1
38764,0.3333333333333333,1
31497,0.3333333333333333,1
38648,0.3333333333333333,1
38644,0.3333333333333333,1
31659,0.3333333333333333,1
31663,0.3333333333333333,1
31716,0.3333333333333333,1
38513,0.3333333333333333,1
31761,0.3333333333333333,1
38455,0.3333333333333333,1
31810,0.3333333333333333,1
38353,0.3333333333333333,1
38327,0.3333333333333333,1
38302,0.3333333333333333,1
38274,0.3333333333333333,1
32076,0.3333333333333333,1
38221,0.3333333333333333,1
38142,0.3333333333333333,1
38131,0.3333333333333333,1
37980,0.3333333333333333,1
37931,0.3333333333333333,1
37760,0.3333333333333333,1
37712,0.3333333333333333,1
37654,0.3333333333333333,1
37651,0.3333333333333333,1
32287,0.3333333333333333,1
32355,0.3333333333333333,1
32458,0.3333333333333333,1
38710,0.3333333333333333,1
38783,0.3333333333333333,1
32620,0.3333333333333333,1
31403,0.3333333333333333,1
39677,0.3333333333333333,1
30156,0.3333333333333333,1
39535,0.3333333333333333,1
30264,0.3333333333333333,1
30308,0.3333333333333333,1
39522,0.3333333333333333,1
39502,0.3333333333333333,1
39477,0.3333333333333333,1
30365,0.3333333333333333,1
30370,0.3333333333333333,1
39360,0.3333333333333333,1
30555,0.3333333333333333,1
30643,0.3333333333333333,1
30659,0.3333333333333333,1
30681,0.3333333333333333,1
39273,0.3333333333333333,1
39051,0.3333333333333333,1
30688,0.3333333333333333,1
39028,0.3333333333333333,1
30727,0.3333333333333333,1
38984,0.3333333333333333,1
30753,0.3333333333333333,1
31030,0.3333333333333333,1
31154,0.3333333333333333,1
38901,0.3333333333333333,4
38891,0.3333333333333333,1
31309,0.3333333333333333,1
37593,0.3333333333333333,1
32690,0.3333333333333333,1
39791,0.3333333333333333,1
33938,0.3333333333333333,1
34122,0.3333333333333333,1
36455,0.3333333333333333,1
34188,0.3333333333333333,1
34246,0.3333333333333333,1
36311,0.3333333333333333,1
36278,0.3333333333333333,1
36258,0.3333333333333333,1
36218,0.3333333333333333,1
34566,0.3333333333333333,1
36159,0.3333333333333333,1
36154,0.3333333333333333,1
34799,0.3333333333333333,1
36146,0.3333333333333333,1
36115,0.3333333333333333,1
36107,0.3333333333333333,1
35132,0.3333333333333333,1
35895,0.3333333333333333,1
35174,0.3333333333333333,1
35769,0.3333333333333333,1
35249,0.3333333333333333,1
35333,0.3333333333333333,1
35743,0.3333333333333333,1
35679,0.3333333333333333,1
35379,0.3333333333333333,1
35398,0.3333333333333333,1
35437,0.3333333333333333,1
35512,0.3333333333333333,1
33952,0.3333333333333333,1
36605,0.3333333333333333,1
37432,0.3333333333333333,1
33903,0.3333333333333333,1
32763,0.3333333333333333,1
32808,0.3333333333333333,1
32810,0.3333333333333333,1
37339,0.3333333333333333,1
37267,0.3333333333333333,1
32954,0.3333333333333333,1
33006,0.3333333333333333,1
37229,0.3333333333333333,1
33045,0.3333333333333333,1
37172,0.3333333333333333,1
33086,0.3333333333333333,1
33116,0.3333333333333333,1
33158,0.3333333333333333,1
37132,0.3333333333333333,1
33173,0.3333333333333333,1
37052,0.3333333333333333,1
36991,0.3333333333333333,1
36884,0.3333333333333333,1
33367,0.3333333333333333,1
33510,0.3333333333333333,1
33528,0.3333333333333333,1
33605,0.3333333333333333,1
36830,0.3333333333333333,1
36825,0.3333333333333333,1
36622,0.3333333333333333,1
33790,0.3333333333333333,1
33862,0.3333333333333333,1
30032,0.3333333333333333,1
38970,0.3333333333333333,1
39933,0.3333333333333333,1
41032,0.3333333333333333,1
41828,0.3333333333333333,1
41809,0.3333333333333333,1
28673,0.3333333333333333,1
41786,0.3333333333333333,1
28675,0.3333333333333333,1
28721,0.3333333333333333,1
41700,0.3333333333333333,1
41634,0.3333333333333333,1
41548,0.3333333333333333,1
41537,0.3333333333333333,1
28798,0.3333333333333333,1
28933,0.3333333333333333,1
29074,0.3333333333333333,1
41525,0.3333333333333333,1
29120,0.3333333333333333,1
41286,0.3333333333333333,1
29168,0.3333333333333333,1
29280,0.3333333333333333,1
41267,0.3333333333333333,1
41264,0.3333333333333333,1
29386,0.3333333333333333,1
41212,0.3333333333333333,1
29463,0.3333333333333333,1
41862,0.3333333333333333,1
41891,0.3333333333333333,1
28639,0.3333333333333333,1
42075,0.3333333333333333,1
26868,0.3333333333333333,1
42227,0.3333333333333333,1
27327,0.3333333333333333,1
27356,0.3333333333333333,1
27444,0.3333333333333333,1
42214,0.3333333333333333,1
42191,0.3333333333333333,1
27633,0.3333333333333333,1
42170,0.3333333333333333,1
27762,0.3333333333333333,1
27973,0.3333333333333333,1
41916,0.3333333333333333,1
28103,0.3333333333333333,1
28172,0.3333333333333333,1
28212,0.3333333333333333,1
42060,0.3333333333333333,1
28265,0.3333333333333333,1
28269,0.3333333333333333,1
28279,0.3333333333333333,1
28336,0.3333333333333333,1
28362,0.3333333333333333,1
28573,0.3333333333333333,1
41067,0.3333333333333333,1
28708,0.3333333333333333,1
29904,0.3333333333333333,1
40238,0.3333333333333333,1
29910,0.3333333333333333,1
39971,0.3333333333333333,1
40332,0.3333333333333333,1
29620,0.3333333333333333,1
40406,0.3333333333333333,1
29766,0.3333333333333333,1
29661,0.3333333333333333,1
29719,0.3333333333333333,1
29817,0.3333333333333333,1
40373,0.3333333333333333,1
29842,0.3333333333333333,1
29830,0.3333333333333333,1
40616,0.3333333333333333,1
40728,0.3333333333333333,1
29476,0.3333333333333333,1
40983,0.3333333333333333,1
29568,0.3333333333333333,1
29681,0.3333333333333333,1
63050,0.3,8
10554,0.25,2
36324,0.25,2
11202,0.25,2
10707,0.25,2
50897,0.25,2
40095,0.25,2
4997,0.25,2
11110,0.25,2
981,0.25,2
44397,0.25,2
10297,0.25,2
10291,0.25,2
83294,0.25,2
5832,0.25,2
39385,0.25,2
84546,0.25,2
84699,0.25,2
84868,0.25,2
98233,0.25,2
10226,0.25,2
10213,0.25,2
10030,0.25,2
991,0.25,2
51319,0.25,2
921,0.25,2
12331,0.25,2
52165,0.25,2
12561,0.25,2
99711,0.25,2
35610,0.25,2
92835,0.25,2
81977,0.25,2
51809,0.25,2
82100,0.25,2
82317,0.25,2
99679,0.25,2
99653,0.25,2
93354,0.25,2
91,0.25,2
82533,0.25,2
99419,0.25,2
42546,0.25,2
341,0.25,2
12157,0.25,2
36049,0.25,2
12063,0.25,2
5557,0.25,2
82894,0.25,2
99333,0.25,2
99298,0.25,2
40046,0.25,2
83044,0.25,2
603,0.25,2
42687,0.25,2
11829,0.25,2
94026,0.25,2
84947,0.25,2
85250,0.25,2
97900,0.25,2
88389,0.25,2
86760,0.25,2
49387,0.25,2
90853,0.25,2
96704,0.25,2
87081,0.25,2
38964,0.25,2
90572,0.25,2
8863,0.25,2
4242,0.25,2
41438,0.25,2
43816,0.25,2
94549,0.25,2
88252,0.25,2
3097,0.25,2
46666,0.25,2
8203,0.25,2
6880,0.25,2
88540,0.25,2
3115,0.25,2
96239,0.25,2
48376,0.25,2
40591,0.25,2
38803,0.25,2
88962,0.25,2
7672,0.25,2
7580,0.25,2
3659,0.25,2
3978,0.25,2
43575,0.25,2
47252,0.25,2
81736,0.25,2
96863,0.25,2
91707,0.25,2
84985,0.25,2
91689,0.25,2
1569,0.25,2
7513,0.25,2
91461,0.25,2
97631,0.25,2
9828,0.25,2
94325,0.25,2
39340,0.25,2
37038,0.25,2
1657,0.25,2
45289,0.25,2
1931,0.25,2
40376,0.25,2
86032,0.25,2
86075,0.25,2
43076,0.25,2
97285,0.25,2
97142,0.25,2
6440,0.25,2
37323,0.25,2
86534,0.25,2
39967,0.25,2
43387,0.25,2
44822,0.25,2
6495,0.25,2
12663,0.25,2
16,0.25,2
72133,0.25,2
25496,0.25,2
32213,0.25,2
65465,0.25,2
24295,0.25,2
65760,0.25,2
23720,0.25,2
74369,0.25,2
60510,0.25,2
17666,0.25,2
17763,0.25,2
65951,0.25,2
31978,0.25,2
66172,0.25,2
18107,0.25,2
56403,0.25,2
23396,0.25,2
21967,0.25,2
65398,0.25,2
74505,0.25,2
24618,0.25,2
15402,0.25,2
61644,0.25,2
61529,0.25,2
61211,0.25,2
33256,0.25,2
33167,0.25,2
15858,0.25,2
56148,0.25,2
76196,0.25,2
55531,0.25,2
32384,0.25,2
24454,0.25,2
65386,0.25,2
74770,0.25,2
56464,0.25,2
31644,0.25,2
59856,0.25,2
21168,0.25,2
30431,0.25,2
20465,0.25,2
67635,0.25,2
67715,0.25,2
58209,0.25,2
22454,0.25,2
58552,0.25,2
20194,0.25,2
68077,0.25,2
69413,0.25,2
22324,0.25,2
68350,0.25,2
69297,0.25,2
29728,0.25,2
70943,0.25,2
57839,0.25,2
29140,0.25,2
72057,0.25,2
18679,0.25,2
72565,0.25,2
67049,0.25,2
22918,0.25,2
18874,0.25,2
72204,0.25,2
57534,0.25,2
22612,0.25,2
71725,0.25,2
29418,0.25,2
71684,0.25,2
19258,0.25,2
71549,0.25,2
57682,0.25,2
25471,0.25,2
74499,0.25,2
33641,0.25,2
63705,0.25,2
79123,0.25,2
25921,0.25,2
79266,0.25,2
79326,0.25,2
14427,0.25,2
34464,0.25,2
14322,0.25,2
34561,0.25,2
14025,0.25,2
62486,0.25,2
79547,0.25,2
14006,0.25,2
77791,0.25,2
79938,0.25,2
34376,0.25,2
26059,0.25,2
13827,0.25,2
27494,0.25,2
80160,0.25,2
63467,0.25,2
63113,0.25,2
62788,0.25,2
13551,0.25,2
27089,0.25,2
52603,0.25,2
13202,0.25,2
13148,0.25,2
52464,0.25,2
62255,0.25,2
68953,0.25,6
64076,0.25,2
15140,0.25,2
78660,0.25,2
33688,0.25,2
53732,0.25,2
78379,0.25,2
78105,0.25,2
25671,0.25,2
14834,0.25,2
64329,0.25,2
78601,0.25,2
78654,0.25,2
78653,0.25,2
90035,0.2222222222222222,7
70989,0.2,3
46700,0.2,3
57997,0.2,3
95630,0.2,3
70405,0.2,3
35930,0.2,3
13371,0.2,3
24714,0.2,3
85032,0.2,3
44459,0.2,3
5868,0.2,3
19569,0.2,3
80749,0.2,3
57903,0.2,3
27220,0.2,3
13410,0.2,3
26503,0.2,3
44529,0.2,3
82113,0.2,3
5525,0.2,3
52496,0.2,3
40051,0.2,3
35579,0.2,3
62891,0.2,3
81433,0.2,3
69319,0.2,3
22118,0.2,3
21386,0.2,3
40469,0.2,3
99730,0.2,3
93225,0.2,3
46367,0.2,3
93050,0.2,3
26647,0.2,3
46129,0.2,3
92897,0.2,3
85137,0.2,3
21087,0.2,3
39705,0.2,3
94544,0.2,3
86011,0.2,3
51575,0.2,3
13720,0.2,3
8754,0.2,3
7555,0.2,3
80345,0.2,3
7594,0.2,3
60073,0.2,3
28785,0.2,3
23591,0.2,3
18046,0.2,3
32527,0.2,3
86777,0.2,3
17712,0.2,3
88463,0.2,3
56239,0.2,3
86964,0.2,3
34434,0.2,3
23781,0.2,3
74754,0.2,3
38109,0.2,3
28647,0.2,3
32268,0.2,3
34433,0.2,3
83283,0.2,3
89514,0.2,3
18675,0.2,3
7265,0.2,3
32901,0.2,3
18329,0.2,3
33044,0.2,3
76291,0.2,3
47759,0.2,3
9363,0.2,3
72751,0.2,3
32895,0.2,3
60884,0.2,3
99021,0.2,3
86197,0.2,3
63526,0.16666666666666666,4
217,0.16666666666666666,4
95499,0.16666666666666666,4
68380,0.16666666666666666,4
25726,0.16666666666666666,4
22906,0.16666666666666666,4
95558,0.16666666666666666,4
22532,0.16666666666666666,4
3194,0.16666666666666666,4
65919,0.16666666666666666,4
59777,0.16666666666666666,4
22605,0.16666666666666666,4
98913,0.16666666666666666,4
96553,0.16666666666666666,4
43938,0.16666666666666666,4
95110,0.16666666666666666,4
98542,0.16666666666666666,4
12855,0.16666666666666666,4
48752,0.16666666666666666,4
73915,0.16666666666666666,4
17264,0.16666666666666666,4
17304,0.16666666666666666,4
32186,0.16666666666666666,4
88500,0.16666666666666666,4
46837,0.16666666666666666,4
57737,0.16666666666666666,4
88862,0.16666666666666666,4
47605,0.16666666666666666,4
38388,0.16666666666666666,4
71701,0.16666666666666666,4
7626,0.16666666666666666,4
38410,0.16666666666666666,4
35601,0.16666666666666666,4
72355,0.16666666666666666,4
8549,0.16666666666666666,4
16793,0.16666666666666666,4
15842,0.16666666666666666,4
15064,0.16666666666666666,4
50493,0.16666666666666666,4
14646,0.16666666666666666,4
30180,0.16666666666666666,4
50653,0.16666666666666666,4
50970,0.16666666666666666,4
79530,0.16666666666666666,4
80155,0.16666666666666666,4
13767,0.16666666666666666,4
35140,0.16666666666666666,4
82589,0.16666666666666666,4
82477,0.16666666666666666,4
81229,0.16666666666666666,4
45827,0.16666666666666666,4
56710,0.16666666666666666,4
29744,0.15384615384615385,11
7246,0.14285714285714285,5
97967,0.14285714285714285,5
85435,0.14285714285714285,5
84548,0.14285714285714285,5
39528,0.14285714285714285,5
50512,0.14285714285714285,5
76725,0.14285714285714285,12
4039,0.14285714285714285,5
92441,0.14285714285714285,5
87559,0.14285714285714285,5
92029,0.14285714285714285,5
704,0.14285714285714285,5
30121,0.14285714285714285,5
70454,0.14285714285714285,5
34597,0.14285714285714285,5
12476,0.14285714285714285,5
58892,0.14285714285714285,5
52378,0.14285714285714285,5
56451,0.14285714285714285,5
44229,0.14285714285714285,5
89161,0.14285714285714285,5
60121,0.14285714285714285,5
15371,0.14285714285714285,5
41034,0.14285714285714285,5
45959,0.14285714285714285,5
82613,0.14285714285714285,5
93520,0.14285714285714285,5
36411,0.125,6
67952,0.125,6
68998,0.125,6
93711,0.125,6
11863,0.125,6
9842,0.125,6
59566,0.125,6
77233,0.125,6
5753,0.125,6
22533,0.125,6
91013,0.125,6
57964,0.125,6
828,0.1111111111111111,7
1356,0.1111111111111111,7
90032,0.1,8
13772,0.1,8
92089,0.1,8
72386,0.1,8
59324,0.1,8
52663,0.1,8
43078,0.1,8
6112,0.1,8
88242,0.09090909090909091,9
24340,0.08333333333333333,10
31960,0.08333333333333333,10
33192,0.08333333333333333,10
99379,0.07692307692307693,11
93881,0.07692307692307693,11
29931,0.07142857142857142,12
36929,0.06666666666666667,13
4129,0.0625,14
42178,0.058823529411764705,15
17348,0.05555555555555555,16
26981,0.05555555555555555,16
26765,0.05,18
79698,0.041666666666666664,22
49205,0.013333333333333334,73
